Log file open, 02/09/23 20:46:03
[2023.02.10-01.46.03:948][  0]LogConfig: Set CVar [[r.DumpShaderDebugInfo:2]]
[2023.02.10-01.46.03:948][  0]LogConfig: Set CVar [[p.chaos.AllowCreatePhysxBodies:1]]
[2023.02.10-01.46.03:948][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.02.10-01.46.03:948][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.02.10-01.46.03:948][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Saved/Config/WindowsEditor/Editor.ini]
[2023.02.10-01.46.03:948][  0]LogInit: Computer: EGULLS-DESKTOP
[2023.02.10-01.46.03:948][  0]LogInit: User: Kyle
[2023.02.10-01.46.03:948][  0]LogInit: CPU Page size=4096, Cores=6
[2023.02.10-01.46.03:948][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.02.10-01.46.03:948][  0]LogMemory: Memory total: Physical=16.0GB (16GB approx)
[2023.02.10-01.46.03:948][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.02.10-01.46.03:948][  0]LogMemory: Process Physical Memory: 295.42 MB used, 305.07 MB peak
[2023.02.10-01.46.03:948][  0]LogMemory: Process Virtual Memory: 280.44 MB used, 280.44 MB peak
[2023.02.10-01.46.03:948][  0]LogMemory: Physical Memory: 9840.66 MB used,  6503.77 MB free, 16344.43 MB total
[2023.02.10-01.46.03:948][  0]LogMemory: Virtual Memory: 18092.22 MB used,  10028.21 MB free, 28120.43 MB total
[2023.02.10-01.46.03:948][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.02.10-01.46.03:952][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.10-01.46.03:960][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.10-01.46.03:961][  0]LogInit: Using OS detected language (en-US).
[2023.02.10-01.46.03:961][  0]LogInit: Using OS detected locale (en-CA).
[2023.02.10-01.46.03:962][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.02.10-01.46.04:129][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.10-01.46.04:141][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.10-01.46.04:141][  0]LogWindowsTextInputMethodSystem:   - English (Canada) - (Keyboard).
[2023.02.10-01.46.04:141][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.10-01.46.04:141][  0]LogWindowsTextInputMethodSystem: Activated input method: English (Canada) - (Keyboard).
[2023.02.10-01.46.04:158][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.10-01.46.04:158][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.10-01.46.04:335][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.10-01.46.04:336][  0]LogWindows: Attached monitors:
[2023.02.10-01.46.04:336][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.10-01.46.04:336][  0]LogWindows: Found 1 attached monitors.
[2023.02.10-01.46.04:336][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.10-01.46.04:336][  0]LogRHI: RHI Adapter Info:
[2023.02.10-01.46.04:336][  0]LogRHI:             Name: NVIDIA GeForce GTX 1070
[2023.02.10-01.46.04:336][  0]LogRHI:   Driver Version: 528.24 (internal:31.0.15.2824, unified:528.24)
[2023.02.10-01.46.04:336][  0]LogRHI:      Driver Date: 1-15-2023
[2023.02.10-01.46.04:336][  0]LogD3D12RHI:     GPU DeviceId: 0x1b81 (for the marketing name, search the web for "GPU Device Id")
[2023.02.10-01.46.04:336][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.10-01.46.04:340][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.10-01.46.04:340][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.10-01.46.04:415][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.10-01.46.04:455][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.10-01.46.04:455][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.10-01.46.04:455][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.10-01.46.04:480][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.10-01.46.04:480][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.10-01.46.04:480][  0]LogRHI: Texture pool is 4607 MB (70% of 6581 MB)
[2023.02.10-01.46.04:481][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.10-01.46.04:481][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.10-01.46.04:528][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/BeanCoFiles.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/TurnkeyReport_0.log" -log="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/TurnkeyLog_0.log" -project="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/BeanCoFiles.uproject"  -platform=all'
[2023.02.10-01.46.04:528][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""B:/Program Files (x86)/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/BeanCoFiles.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/TurnkeyReport_0.log" -log="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/TurnkeyLog_0.log" -project="B:/Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/BeanCoFiles.uproject"  -platform=all" ]
[2023.02.10-01.46.04:552][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.10-01.46.04:552][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.10-01.46.04:552][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.10-01.46.04:552][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.10-01.46.04:552][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.10-01.46.04:552][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.10-01.46.04:552][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.10-01.46.04:552][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.10-01.46.04:553][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.10-01.46.04:553][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.10-01.46.04:553][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.10-01.46.04:559][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.10-01.46.04:560][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.10-01.46.04:579][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.10-01.46.04:579][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.10-01.46.04:582][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.10-01.46.04:582][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.10-01.46.04:584][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.10-01.46.04:584][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.10-01.46.04:584][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.10-01.46.04:584][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.10-01.46.04:587][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.10-01.46.04:587][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.10-01.46.04:587][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.10-01.46.04:590][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.10-01.46.04:590][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.10-01.46.04:594][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.10-01.46.04:594][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.10-01.46.04:594][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.10-01.46.04:594][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.10-01.46.04:594][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.10-01.46.04:595][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.10-01.46.04:597][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.10-01.46.04:597][  0]LogTargetPlatformManager:   ADPCM
[2023.02.10-01.46.04:597][  0]LogTargetPlatformManager:   PCM
[2023.02.10-01.46.04:599][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.10-01.46.04:599][  0]LogTargetPlatformManager:   BINKA
[2023.02.10-01.46.04:602][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.10-01.46.04:602][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.10-01.46.04:602][  0]LogTargetPlatformManager:   OGG
[2023.02.10-01.46.04:605][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.10-01.46.04:605][  0]LogTargetPlatformManager:   OPUS
[2023.02.10-01.46.04:638][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.10-01.46.04:642][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.10-01.46.04:643][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.10-01.46.04:647][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.10-01.46.04:647][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.10-01.46.04:649][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.10-01.46.04:649][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.10-01.46.04:649][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-01.46.04:649][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.10-01.46.04:670][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.10-01.46.04:670][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.10-01.46.04:670][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.10-01.46.04:678][  0]LogDerivedDataCache: Speed tests for C:/Users/Kyle/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.10-01.46.04:678][  0]LogDerivedDataCache: Display: Performance to C:/Users/Kyle/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=260.91MBs, RandomWriteSpeed=217.38MBs. Assigned SpeedClass 'Local'
[2023.02.10-01.46.04:679][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Kyle/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.10-01.46.04:679][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.10-01.46.04:679][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.10-01.46.04:679][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.10-01.46.04:679][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.10-01.46.04:679][  0]LogShaderCompilers: Guid format shader working directory is -48 characters bigger than the processId version (../../../../../../Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/Shaders/WorkingDirectory/28432/).
[2023.02.10-01.46.04:679][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Kyle/AppData/Local/Temp/UnrealShaderWorkingDir/8A8CDBE44B48DF8B158F7B958784F7D9/'.
[2023.02.10-01.46.04:679][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.10-01.46.04:679][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.02.10-01.46.05:640][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.10-01.46.05:644][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.10-01.46.05:765][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Documents/Y3 GDD Assignments/SoloProject/project_FactoryHorror/BeanCoFiles/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: ---
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.10-01.46.06:195][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.10-01.46.10:457][  0]LogSlate: Using FreeType 2.10.0
[2023.02.10-01.46.10:457][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.10-01.46.10:494][  0]LogAssetRegistry: FAssetRegistry took 0.0128 seconds to start up
[2023.02.10-01.46.10:530][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.10-01.46.10:787][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.10-01.46.11:057][  0]LogShaderCompilers: Display: FShaderCompileThreadRunnable::WriteNewTasks()() took too long (0.576 seconds, threshold is 0.300 s), will parallelize next time.
[2023.02.10-01.46.11:245][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA270C00][000004A3DA5A3000 52] GlobalDefaults, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273000][000004A3D764C800 52] Windows, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273200][000004A3D7647800 52] WindowsEditor, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272E00][000004A3D764A000 52] WindowsServer, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA270A00][000004A3D0FBC800 52] WindowsClient, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA271800][000004A3B8BB7800 52] IOS, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273C00][000004A3D0FB7800 52] iPadAir2, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273800][000004A3DA592800 52] IPadPro, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273E00][000004A3DA590000 52] iPadAir3, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272800][000004A3DA597800 52] iPadAir4, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA271000][000004A3DA59A000 52] iPadAir5, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273A00][000004A3DA59C800 52] iPadMini4, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA271E00][000004A3D7645000 52] iPadMini5, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272A00][000004A3DA560000 52] iPadMini6, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275C00][000004A3DA56A000 52] iPhone6S, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275E00][000004A3DA567800 52] iPhone7, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274800][000004A3DA565000 52] iPodTouch7, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272600][000004A3DA56C800 52] iPhone6SPlus, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274200][000004A3DA595000 52] iPhone7Plus, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA271A00][000004A3DA5D0000 52] iPhoneSE, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275600][000004A3DA5D5000 52] iPhone8, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274600][000004A3DA5D7800 52] iPhone8Plus, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274A00][000004A3DA5DA000 52] iPhoneX, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272400][000004A3DA5DC800 52] iPhoneXS, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275800][000004A3DA562800 52] iPhoneXSMax, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274400][000004A3DA5B0000 52] iPhoneXR, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272000][000004A3DA5B5000 52] iPhone11, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275A00][000004A3DA5B7800 52] iPhone11Pro, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272200][000004A3DA5BA000 52] iPhone11ProMax, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275000][000004A3DA5BC800 52] iPhoneSE2, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274C00][000004A3DA5D2800 52] iPhone12Mini, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274000][000004A3DA5F0000 52] iPhone12, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA271600][000004A3DA5F5000 52] iPhone12Pro, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA276000][000004A3DA5F7800 52] iPhone12ProMax, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275200][000004A3DA5FA000 52] iPhone13Mini, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA274E00][000004A3DA5FC800 52] iPhone13, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA270E00][000004A3DA5B2800 52] iPhone13Pro, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273400][000004A3DA600000 52] iPhone13ProMax, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA273600][000004A3DA605000 52] iPhoneSE3, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA272C00][000004A3DA607800 52] iPhone14, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA276A00][000004A3DA60A000 52] iPhone14Plus, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA277000][000004A3DA60C800 52] iPhone14Pro, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA276400][000004A3DA5F2800 52] iPhone14ProMax, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA275400][000004A3DA610000 52] iPadPro105, 
[2023.02.10-01.46.11:245][  0]LogDeviceProfileManager: 	[000004A3DA276800][000004A3DA615000 52] iPadPro129, 
